area_name,area_id,date,od21,od22,od23,od24,od25,od26,od27,od28,acquisition_time
江苏_苏州_苏州,101190401,2023-06-01 15h,15,28.0,314.0,西北风,1.0,0.0,65.0,57.0,2023-06-01 17h:13m
江苏_苏州_苏州,101190401,2023-06-01 16h,16,,,,,,,,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-01 17h,17,28.0,11.0,北风,1.0,0.0,62.0,70.0,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-01 18h,18,28.0,21.0,北风,2.0,0.0,59.0,68.0,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-01 19h,19,27.0,353.0,北风,1.0,0.0,61.0,53.0,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-01 20h,20,27.0,344.0,北风,1.0,0.0,65.0,50.0,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-01 21h,21,26.0,64.0,东北风,2.0,0.0,76.0,51.0,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-01 22h,22,24.0,84.0,东风,2.0,0.0,86.0,50.0,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-01 23h,23,24.0,82.0,东风,2.0,0.0,87.0,49.0,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-02 00h,0,23.0,68.0,东风,2.0,0.0,89.0,47.0,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-02 01h,1,23.0,65.0,东北风,2.0,0.0,90.0,46.0,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-02 02h,2,22.0,82.0,东风,2.0,0.0,92.0,44.0,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-02 03h,3,22.0,270.0,西风,0.0,0.0,93.0,42.0,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-02 04h,4,22.0,21.0,北风,1.0,0.0,95.0,43.0,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-02 05h,5,22.0,319.0,西北风,1.0,0.0,94.0,44.0,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-02 06h,6,22.0,260.0,西风,1.0,0.0,96.0,43.0,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-02 07h,7,23.0,302.0,西北风,1.0,0.0,90.0,49.0,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-02 08h,8,25.0,288.0,西风,2.0,0.0,76.0,48.0,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-02 09h,9,27.0,328.0,西北风,2.0,0.0,61.0,40.0,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-02 10h,10,29.0,8.0,北风,2.0,0.0,55.0,46.0,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-02 11h,11,30.0,17.0,北风,2.0,0.0,50.0,80.0,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-02 12h,12,31.0,348.0,北风,2.0,0.0,45.0,111.0,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-02 13h,13,32.0,277.0,西风,2.0,0.0,44.0,121.0,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-02 14h,14,32.0,307.0,西北风,1.0,0.0,43.0,128.0,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-02 15h,15,32.0,273.0,西风,2.0,0.0,42.0,135.0,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-02 16h,16,32.0,259.0,西风,3.0,0.0,46.0,,2023-06-02 17h:12m
江苏_苏州_苏州,101190401,2023-06-02 17h,17,32.0,256.0,西风,3.0,0.0,48.0,133.0,2023-06-03 10h:44m
江苏_苏州_苏州,101190401,2023-06-02 18h,18,31.0,235.0,西南风,2.0,0.0,46.0,120.0,2023-06-03 10h:44m
江苏_苏州_苏州,101190401,2023-06-02 19h,19,30.0,245.0,西南风,2.0,0.0,47.0,104.0,2023-06-03 10h:44m
江苏_苏州_苏州,101190401,2023-06-02 20h,20,29.0,219.0,西南风,1.0,0.0,54.0,72.0,2023-06-03 10h:44m
江苏_苏州_苏州,101190401,2023-06-02 21h,21,28.0,226.0,西南风,1.0,0.0,59.0,64.0,2023-06-03 10h:44m
江苏_苏州_苏州,101190401,2023-06-02 22h,22,27.0,64.0,东北风,4.0,0.0,61.0,,2023-06-03 10h:44m
江苏_苏州_苏州,101190401,2023-06-02 23h,23,26.0,70.0,东风,3.0,0.0,68.0,79.0,2023-06-03 10h:44m
江苏_苏州_苏州,101190401,2023-06-03 00h,0,25.0,65.0,东北风,3.0,0.0,70.0,92.0,2023-06-03 10h:44m
江苏_苏州_苏州,101190401,2023-06-03 01h,1,24.0,70.0,东风,3.0,0.0,80.0,107.0,2023-06-03 10h:44m
江苏_苏州_苏州,101190401,2023-06-03 02h,2,23.0,68.0,东风,3.0,0.0,79.0,109.0,2023-06-03 10h:44m
江苏_苏州_苏州,101190401,2023-06-03 03h,3,23.0,55.0,东北风,2.0,0.0,81.0,98.0,2023-06-03 10h:44m
江苏_苏州_苏州,101190401,2023-06-03 04h,4,22.0,72.0,东风,3.0,0.0,79.0,89.0,2023-06-03 10h:44m
江苏_苏州_苏州,101190401,2023-06-03 05h,5,22.0,67.0,东北风,2.0,0.0,78.0,79.0,2023-06-03 10h:44m
江苏_苏州_苏州,101190401,2023-06-03 06h,6,22.0,71.0,东风,3.0,0.0,79.0,67.0,2023-06-03 10h:44m
江苏_苏州_苏州,101190401,2023-06-03 07h,7,22.0,81.0,东风,3.0,0.0,73.0,52.0,2023-06-03 10h:44m
